date,published_at,patch_title,champion,patch_url,patch_summary,base_stats_changes,passive_changes,q_changes,w_changes,e_changes,r_changes,other_changes,champion_update
2026-03-03,2026-03-03 19:00:00+00:00,League of Legends Patch 26.5 Notes,Neeko,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-5-notes,"{'type': 'html', 'body': 'Welcome to the official patch of First Stand, the first major international tournament of the year!'}",,,,"[W - Shapeshifter]
Slightly-Less-Tricksy-Neekoses : Cooldown now starts on clone expiration, instead of on cast
Fun Eliminated : Neeko can no longer use Ctrl+5, which plays the joke expression for clone only. Neeko can still joke, dance, recall, to make their clone initiate said actions.",,,,"W - Shapeshifter
Slightly-Less-Tricksy-Neekoses : Cooldown now starts on clone expiration, instead of on cast
Fun Eliminated : Neeko can no longer use Ctrl+5, which plays the joke expression for clone only. Neeko can still joke, dance, recall, to make their clone initiate said actions."
2026-03-03,2026-03-03 19:00:00+00:00,League of Legends Patch 26.5 Notes,Nocturne,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-5-notes,"{'type': 'html', 'body': 'Welcome to the official patch of First Stand, the first major international tournament of the year!'}",,,"[Q - Duskbringer]
Bonus move speed : 15 / 20 / 25 / 30 / 35% ⇒ 20 / 25 / 30 / 35 / 40%",,,,"Passive - Umbra Blades
Cooldown : 13 ⇒ 12","Passive - Umbra Blades
Cooldown : 13 ⇒ 12
Q - Duskbringer
Bonus move speed : 15 / 20 / 25 / 30 / 35% ⇒ 20 / 25 / 30 / 35 / 40%"
2026-03-03,2026-03-03 19:00:00+00:00,League of Legends Patch 26.5 Notes,Orianna,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-5-notes,"{'type': 'html', 'body': 'Welcome to the official patch of First Stand, the first major international tournament of the year!'}",,,"[Q - Command: Attack]
Cooldown : 6 / 5.25 / 4.5 / 3.75 / 3 ⇒ 7 / 6 / 5 / 4 / 3",,,,,"Q - Command: Attack
Cooldown : 6 / 5.25 / 4.5 / 3.75 / 3 ⇒ 7 / 6 / 5 / 4 / 3"
2026-03-03,2026-03-03 19:00:00+00:00,League of Legends Patch 26.5 Notes,Samira,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-5-notes,"{'type': 'html', 'body': 'Welcome to the official patch of First Stand, the first major international tournament of the year!'}",,,"[Q - Flair]
The Right Tool for the Job : Samira Q will now do multiple additional checks to see if there are units on both the right and left of her. If there are, and importantly if there are no units far in front of her, she will use Sword Q. If a unit is far in front of her, she will still use Gun Q regardless of units on the right and left.
Itchy Trigger Finger : Samira Q is now properly sealed during her passive. This resolves a case where Samira Q can go on cooldown despite not being used if pressed during her passive’s animation. This also applies to an instance where her ultimate was cast after her W.
Can’t Out-Walk Me : Samira Q will now do a check to see if the enemy is walking away from her and in the very last part of her Sword Q’s range. If so, she will instead use Gun Q. This should resolve the extreme cases where champions can simply walk away from her Q at very low move speed (higher move speeds will still likely be able to do so, rightfully.)",,,,,"Q - Flair
The Right Tool for the Job : Samira Q will now do multiple additional checks to see if there are units on both the right and left of her. If there are, and importantly if there are no units far in front of her, she will use Sword Q. If a unit is far in front of her, she will still use Gun Q regardless of units on the right and left.
Itchy Trigger Finger : Samira Q is now properly sealed during her passive. This resolves a case where Samira Q can go on cooldown despite not being used if pressed during her passive’s animation. This also applies to an instance where her ultimate was cast after her W.
Can’t Out-Walk Me : Samira Q will now do a check to see if the enemy is walking away from her and in the very last part of her Sword Q’s range. If so, she will instead use Gun Q. This should resolve the extreme cases where champions can simply walk away from her Q at very low move speed (higher move speeds will still likely be able to do so, rightfully.)"
2026-03-03,2026-03-03 19:00:00+00:00,League of Legends Patch 26.5 Notes,Taliyah,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-5-notes,"{'type': 'html', 'body': 'Welcome to the official patch of First Stand, the first major international tournament of the year!'}",,,"[Q - Threaded Volley]
Base Damage : 55 / 72.5 / 90 / 107.5 / 125 ⇒ 50 / 67.5 / 85 / 102.5 / 120
Bonus Monster Damage : 20 / 25 / 30 / 35 / 40 ⇒ 23 / 28 / 33 / 38 / 43",,,,,"Q - Threaded Volley
Base Damage : 55 / 72.5 / 90 / 107.5 / 125 ⇒ 50 / 67.5 / 85 / 102.5 / 120
Bonus Monster Damage : 20 / 25 / 30 / 35 / 40 ⇒ 23 / 28 / 33 / 38 / 43"
2026-03-03,2026-03-03 19:00:00+00:00,League of Legends Patch 26.5 Notes,Varus,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-5-notes,"{'type': 'html', 'body': 'Welcome to the official patch of First Stand, the first major international tournament of the year!'}",,,"[Q - Piercing Arrow]
Maximum damage : 80 / 160 / 240 / 320 / 400 (+ 130 / 140 / 150 / 160 / 170% bonus AD) ⇒ 80 / 150 / 220 / 290 / 360 (+ 150% bonus AD)","[W - Blighted Quiver]
On-hit damage : 8 / 17 / 26 / 35 / 44 (+ 25% AP) ⇒ 8 / 17 / 26 / 35 / 44 (+ 25% AP + 15% bonus AD)",,,,"Q - Piercing Arrow
Maximum damage : 80 / 160 / 240 / 320 / 400 (+ 130 / 140 / 150 / 160 / 170% bonus AD) ⇒ 80 / 150 / 220 / 290 / 360 (+ 150% bonus AD)
W - Blighted Quiver
On-hit damage : 8 / 17 / 26 / 35 / 44 (+ 25% AP) ⇒ 8 / 17 / 26 / 35 / 44 (+ 25% AP + 15% bonus AD)"
2026-03-03,2026-03-03 19:00:00+00:00,League of Legends Patch 26.5 Notes,Volibear,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-5-notes,"{'type': 'html', 'body': 'Welcome to the official patch of First Stand, the first major international tournament of the year!'}",,,"[Q - Thundering Smash]
Bonus physical damage : +140% ⇒ +160%",,"[E - Sky Splitter]
Mana cost : 60 ⇒ 50",,"[W- Frenzied Maul]
Mana cost : 30 / 35 / 40 / 45 / 50 ⇒ 20 / 25 / 30 / 35 / 40
Wounded bonus : + 15% per 100 bonus AD ⇒ + 25% per 100 bonus AD","Q - Thundering Smash
Bonus physical damage : +140% ⇒ +160%
W- Frenzied Maul
Mana cost : 30 / 35 / 40 / 45 / 50 ⇒ 20 / 25 / 30 / 35 / 40
Wounded bonus : + 15% per 100 bonus AD ⇒ + 25% per 100 bonus AD
E - Sky Splitter
Mana cost : 60 ⇒ 50"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Ambessa,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,"[Q - Cunning Sweep]
Bonus Damage to Monsters : 150 ⇒ 125",,,,,"Q - Cunning Sweep
Bonus Damage to Monsters : 150 ⇒ 125"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Annie,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,"[Q - Disintegrate]
Base Damage : 80 / 120 / 160 / 200 / 240 ⇒ 80 / 125 / 170 / 215 / 260",,"[E - Molten Shield]
Cooldown : 12 / 11.5 / 11 / 10.5 / 10 seconds ⇒ 10 seconds",,,"Q - Disintegrate
Base Damage : 80 / 120 / 160 / 200 / 240 ⇒ 80 / 125 / 170 / 215 / 260
E - Molten Shield
Cooldown : 12 / 11.5 / 11 / 10.5 / 10 seconds ⇒ 10 seconds"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Aphelios,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,,,,"Passive - The Hitman and the Seer
Bonus AD : 5 / 10 / 15 / 20 / 25 / 30 ⇒ 4 / 8 / 12 / 16 / 20 / 24","Passive - The Hitman and the Seer
Bonus AD : 5 / 10 / 15 / 20 / 25 / 30 ⇒ 4 / 8 / 12 / 16 / 20 / 24"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Brand,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,,,,"Passive - Blaze
Ablaze Monster Damage : 265% ⇒ 270%
Non-Epic Monster Damage Cap : 40 ⇒ 50","Passive - Blaze
Ablaze Monster Damage : 265% ⇒ 270%
Non-Epic Monster Damage Cap : 40 ⇒ 50"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Braum,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,,,"[R - Glacial Fissure]
Base Damage : 150 / 300 / 450 ⇒ 150 / 250 / 350
Cooldown : 120 / 100 / 80 ⇒ 130 / 115 / 100 seconds",,"R - Glacial Fissure
Base Damage : 150 / 300 / 450 ⇒ 150 / 250 / 350
Cooldown : 120 / 100 / 80 ⇒ 130 / 115 / 100 seconds"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Camille,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,,"[E - Hookshot]
Always On Point : Attack speed is now gained when Camille dashes off a wall, regardless of whether or not she hits an enemy champion.",,,"E - Hookshot
Always On Point : Attack speed is now gained when Camille dashes off a wall, regardless of whether or not she hits an enemy champion."
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Darius,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,,,,"Passive - Hemorrhage
Monster Damage : 2x ⇒ 2.5x","Passive - Hemorrhage
Monster Damage : 2x ⇒ 2.5x"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Fizz,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,"[W - Seastone Trident]
Bonus Monster Damage : 60 ⇒ 90",,,,"W - Seastone Trident
Bonus Monster Damage : 60 ⇒ 90"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Graves,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,,"[E - Quickdraw]
Armor per Stack : 4 / 7 / 10 / 13 / 16 ⇒ 7 / 10 / 13 / 16 / 19
MR per Stack : 2 / 3.5 / 5 / 6.5 / 8 ⇒ 3.5 / 5 / 6.5 / 8 / 9.5",,,"E - Quickdraw
Armor per Stack : 4 / 7 / 10 / 13 / 16 ⇒ 7 / 10 / 13 / 16 / 19
MR per Stack : 2 / 3.5 / 5 / 6.5 / 8 ⇒ 3.5 / 5 / 6.5 / 8 / 9.5"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Gwen,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,"[Q - Snip Snip!]
Base Damage per Snip : 10 / 15 / 20 / 25 / 30 ⇒ 10 / 13.5 / 17 / 20.5 / 24
Minion Damage Modifier : 0.75x ⇒ 0.8x",,,"[R - Needlework]
Base Damage per Needle : 35 / 65 / 95 ⇒ 30 / 50 / 70",,"Q - Snip Snip!
Base Damage per Snip : 10 / 15 / 20 / 25 / 30 ⇒ 10 / 13.5 / 17 / 20.5 / 24
Minion Damage Modifier : 0.75x ⇒ 0.8x
R - Needlework
Base Damage per Needle : 35 / 65 / 95 ⇒ 30 / 50 / 70"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Hwei,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,,,"[R - Spiraling Despair]
Cooldown : 140 / 115 / 80 ⇒ 120 / 100 / 80","WW - Pool of Reflection
Maximum Shield Value : 100 / 125 / 150 / 175 / 200 ⇒ 100 / 140 / 180 / 220 / 260
Ally Shield Mod : 75% ⇒ 85%","WW - Pool of Reflection
Maximum Shield Value : 100 / 125 / 150 / 175 / 200 ⇒ 100 / 140 / 180 / 220 / 260
Ally Shield Mod : 75% ⇒ 85%
R - Spiraling Despair
Cooldown : 140 / 115 / 80 ⇒ 120 / 100 / 80"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Illaoi,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,,,,"Passive - Prophet of an Elder God
Tentacle Base Damage : 9-180 (based on level) ⇒ 9-200 (based on level)","Passive - Prophet of an Elder God
Tentacle Base Damage : 9-180 (based on level) ⇒ 9-200 (based on level)"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Jinx,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}","[Base Stats]
Armor Growth : 4.7 ⇒ 4.2",,,,,,,"Base Stats
Armor Growth : 4.7 ⇒ 4.2"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Kassadin,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}","[Base Stats]
Health Growth : 119 ⇒ 113",,,,"[E - Force Pulse]
Slow : 50 / 60 / 70 / 80 / 90% ⇒ 50 / 55 / 60 / 65 / 70%",,,"Base Stats
Health Growth : 119 ⇒ 113
E - Force Pulse
Slow : 50 / 60 / 70 / 80 / 90% ⇒ 50 / 55 / 60 / 65 / 70%"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Kayle,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,"[Q - Radiant Blast]
Base Damage : 60 / 100 / 140 / 180 / 220 ⇒ 60 / 90 / 120 / 150 / 180",,,,,"Q - Radiant Blast
Base Damage : 60 / 100 / 140 / 180 / 220 ⇒ 60 / 90 / 120 / 150 / 180"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Kennen,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,,,"[R - Slicing Maelstrom]
Cooldown : 120 / 100 / 80 ⇒ 120",,"R - Slicing Maelstrom
Cooldown : 120 / 100 / 80 ⇒ 120"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Lee Sin,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,,"[W - Iron Will]
Spell Vamp No More : Lee Sin W2 grants Life Steal and Spell Vamp. Lee Sin is unable to heal with W2 and Smite on either minions, jungle monsters or Champions ⇒ Lee Sin W2 grants Omnivamp which will apply on minions, monsters, and Champions",,,,"W - Iron Will
Spell Vamp No More : Lee Sin W2 grants Life Steal and Spell Vamp. Lee Sin is unable to heal with W2 and Smite on either minions, jungle monsters or Champions ⇒ Lee Sin W2 grants Omnivamp which will apply on minions, monsters, and Champions"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Lux,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}","[Base Stats]
Base Mana : 480 ⇒ 440
Starting Mana Regen : 7 ⇒ 9",,"[Q - Light Binding]
Cooldown : 11 / 10.5 / 10 / 9.5 / 9 ⇒ 10","[W - Prismatic Barrier]
Cooldown : 14 / 13 / 12 / 11 / 10 ⇒ 12 / 11.5 / 11 / 10.5 / 10",,,,"Base Stats
Base Mana : 480 ⇒ 440
Starting Mana Regen : 7 ⇒ 9
Q - Light Binding
Cooldown : 11 / 10.5 / 10 / 9.5 / 9 ⇒ 10
W - Prismatic Barrier
Cooldown : 14 / 13 / 12 / 11 / 10 ⇒ 12 / 11.5 / 11 / 10.5 / 10"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Maokai,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,"[Q - Bramble Smash]
Bonus Monster Damage : 120 / 130 / 140 / 150 / 160 ⇒ 140 / 150 / 160 / 170 / 180",,,,,"Q - Bramble Smash
Bonus Monster Damage : 120 / 130 / 140 / 150 / 160 ⇒ 140 / 150 / 160 / 170 / 180"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Naafiri,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}","[Base Stats]
Base Health Regen : 7.5 ⇒ 6
Health Regen Growth : 0.7 ⇒ 0.6",,"[Q - Darkin Daggers]
Mana Cost : 55 / 60 / 65 / 70 / 75 ⇒ 50 / 60 / 70 / 80 / 90",,"[E - Eviscerate]
Mana Cost : 35 ⇒ 40",,,"Base Stats
Base Health Regen : 7.5 ⇒ 6
Health Regen Growth : 0.7 ⇒ 0.6
Q - Darkin Daggers
Mana Cost : 55 / 60 / 65 / 70 / 75 ⇒ 50 / 60 / 70 / 80 / 90
E - Eviscerate
Mana Cost : 35 ⇒ 40"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Qiyana,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}","[Base Stats]
Health Growth : 121 ⇒ 115",,,,,,,"Base Stats
Health Growth : 121 ⇒ 115"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Rengar,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}",,,"[Q - Savagery]
Damage : 30 / 60 / 90 / 120 / 150 (+ 100 / 103.75 / 107.5 / 111.25 / 115% total AD) ⇒ 20 / 55 / 90 / 125 / 160 (+ 105% total AD)
Ferocity Damage : 30 - 235 (based on level) (+130% total AD) ⇒ 35 - 240 (based on level) (+120% total AD)",,,,,"Q - Savagery
Damage : 30 / 60 / 90 / 120 / 150 (+ 100 / 103.75 / 107.5 / 111.25 / 115% total AD) ⇒ 20 / 55 / 90 / 125 / 160 (+ 105% total AD)
Ferocity Damage : 30 - 235 (based on level) (+130% total AD) ⇒ 35 - 240 (based on level) (+120% total AD)"
2026-02-18,2026-02-18 19:00:00+00:00,League of Legends Patch 26.4 Notes,Rumble,https://www.leagueoflegends.com/en-us/news/game-updates/league-of-legends-patch-26-4-notes,"{'type': 'html', 'body': 'Happy Lunar Revel, welcome to patch 26.4!'}","[Base Stats]
Base Health : 655 ⇒ 640",,,,,"[R - The Equalizer]
Maximum Damage : 700 / 1050 / 1400 ⇒ 600 / 1000 / 1400",,"Base Stats
Base Health : 655 ⇒ 640
R - The Equalizer
Maximum Damage : 700 / 1050 / 1400 ⇒ 600 / 1000 / 1400"
